# volk-harness-report v2
kernel,impl,mode,result,failed_vlens,max_err
volk_64f_x2_multiply_64f,generic,impl,ok,,0
volk_64f_x2_multiply_64f,u_avx,impl,ok,,0
volk_64f_x2_multiply_64f,u_sse2,impl,ok,,0
volk_64f_x2_multiply_64f,generic,misaligned,ok,,
volk_64f_x2_multiply_64f,u_avx,misaligned,ok,,
volk_64f_x2_multiply_64f,u_sse2,misaligned,ok,,
volk_64u_byteswap,-,canary,skip,no-qa-entry,
volk_64u_byteswap,-,immutable,skip,no-qa-entry,
volk_64u_byteswap,-,misaligned,skip,no-qa-entry,
volk_64u_byteswap,-,sweep,skip,no-qa-entry,
volk_64u_byteswappuppet_64u,-,canary,skip,,
volk_64u_byteswappuppet_64u,-,immutable,skip,,
volk_64u_byteswappuppet_64u,a_avx2,impl,ok,,0
volk_64u_byteswappuppet_64u,a_sse2,impl,ok,,0
volk_64u_byteswappuppet_64u,a_ssse3,impl,ok,,0
volk_64u_byteswappuppet_64u,generic,impl,ok,,0
volk_64u_byteswappuppet_64u,u_avx2,impl,ok,,0
volk_64u_byteswappuppet_64u,u_sse2,impl,ok,,0
volk_64u_byteswappuppet_64u,u_ssse3,impl,ok,,0
volk_64u_byteswappuppet_64u,-,misaligned,skip,,
volk_64u_popcnt,-,canary,skip,no-qa-entry,
volk_64u_popcnt,-,immutable,skip,no-qa-entry,
volk_64u_popcnt,-,misaligned,skip,no-qa-entry,
volk_64u_popcnt,-,sweep,skip,no-qa-entry,
volk_64u_popcntpuppet_64u,-,canary,skip,,
volk_64u_popcntpuppet_64u,-,immutable,skip,,
volk_64u_popcntpuppet_64u,a_sse4_2,impl,ok,,0
volk_64u_popcntpuppet_64u,generic,impl,ok,,0
volk_64u_popcntpuppet_64u,-,misaligned,skip,,
volk_8i_convert_16i,a_avx2,canary,ok,,
volk_8i_convert_16i,a_avx512bw,canary,ok,,
volk_8i_convert_16i,a_sse4_1,canary,ok,,
volk_8i_convert_16i,generic,canary,ok,,
volk_8i_convert_16i,u_avx2,canary,ok,,
volk_8i_convert_16i,u_avx512bw,canary,ok,,
volk_8i_convert_16i,u_orc,canary,ok,,
volk_8i_convert_16i,u_sse4_1,canary,ok,,
volk_8i_convert_16i,a_avx2,immutable,ok,,
volk_8i_convert_16i,a_avx512bw,immutable,ok,,
volk_8i_convert_16i,a_sse4_1,immutable,ok,,
volk_8i_convert_16i,generic,immutable,ok,,
volk_8i_convert_16i,u_avx2,immutable,ok,,
volk_8i_convert_16i,u_avx512bw,immutable,ok,,
volk_8i_convert_16i,u_orc,immutable,ok,,
volk_8i_convert_16i,u_sse4_1,immutable,ok,,
volk_8i_convert_16i,a_avx2,impl,ok,,0
volk_8i_convert_16i,a_avx512bw,impl,ok,,0
volk_8i_convert_16i,a_sse4_1,impl,ok,,0
volk_8i_convert_16i,generic,impl,ok,,0
volk_8i_convert_16i,u_avx2,impl,ok,,0
volk_8i_convert_16i,u_avx512bw,impl,ok,,0
volk_8i_convert_16i,u_orc,impl,ok,,0
volk_8i_convert_16i,u_sse4_1,impl,ok,,0
volk_8i_convert_16i,generic,misaligned,ok,,
volk_8i_convert_16i,u_avx2,misaligned,ok,,
volk_8i_convert_16i,u_avx512bw,misaligned,ok,,
volk_8i_convert_16i,u_orc,misaligned,ok,,
volk_8i_convert_16i,u_sse4_1,misaligned,ok,,
volk_8i_s32f_convert_32f,a_avx2,canary,ok,,
volk_8i_s32f_convert_32f,a_avx512,canary,ok,,
volk_8i_s32f_convert_32f,a_sse4_1,canary,ok,,
volk_8i_s32f_convert_32f,generic,canary,ok,,
volk_8i_s32f_convert_32f,u_avx2,canary,ok,,
volk_8i_s32f_convert_32f,u_avx512,canary,ok,,
volk_8i_s32f_convert_32f,u_orc,canary,ok,,
volk_8i_s32f_convert_32f,u_sse4_1,canary,ok,,
volk_8i_s32f_convert_32f,a_avx2,immutable,ok,,
volk_8i_s32f_convert_32f,a_avx512,immutable,ok,,
volk_8i_s32f_convert_32f,a_sse4_1,immutable,ok,,
volk_8i_s32f_convert_32f,generic,immutable,ok,,
volk_8i_s32f_convert_32f,u_avx2,immutable,ok,,
volk_8i_s32f_convert_32f,u_avx512,immutable,ok,,
volk_8i_s32f_convert_32f,u_orc,immutable,ok,,
volk_8i_s32f_convert_32f,u_sse4_1,immutable,ok,,
volk_8i_s32f_convert_32f,a_avx2,impl,ok,,0
volk_8i_s32f_convert_32f,a_avx512,impl,ok,,0
volk_8i_s32f_convert_32f,a_sse4_1,impl,ok,,0
volk_8i_s32f_convert_32f,generic,impl,ok,,0
volk_8i_s32f_convert_32f,u_avx2,impl,ok,,0
volk_8i_s32f_convert_32f,u_avx512,impl,ok,,0
volk_8i_s32f_convert_32f,u_orc,impl,ok,,0
volk_8i_s32f_convert_32f,u_sse4_1,impl,ok,,0
volk_8i_s32f_convert_32f,generic,misaligned,ok,,
volk_8i_s32f_convert_32f,u_avx2,misaligned,ok,,
volk_8i_s32f_convert_32f,u_avx512,misaligned,ok,,
volk_8i_s32f_convert_32f,u_orc,misaligned,ok,,
volk_8i_s32f_convert_32f,u_sse4_1,misaligned,ok,,
volk_8i_x2_add_saturated_8i,a_avx2,canary,ok,,
volk_8i_x2_add_saturated_8i,a_avx512bw,canary,ok,,
volk_8i_x2_add_saturated_8i,a_sse2,canary,ok,,
volk_8i_x2_add_saturated_8i,generic,canary,ok,,
volk_8i_x2_add_saturated_8i,u_avx2,canary,ok,,
volk_8i_x2_add_saturated_8i,u_avx512bw,canary,ok,,
volk_8i_x2_add_saturated_8i,u_sse2,canary,ok,,
volk_8i_x2_add_saturated_8i,a_avx2,immutable,ok,,
volk_8i_x2_add_saturated_8i,a_avx512bw,immutable,ok,,
volk_8i_x2_add_saturated_8i,a_sse2,immutable,ok,,
volk_8i_x2_add_saturated_8i,generic,immutable,ok,,
volk_8i_x2_add_saturated_8i,u_avx2,immutable,ok,,
volk_8i_x2_add_saturated_8i,u_avx512bw,immutable,ok,,
volk_8i_x2_add_saturated_8i,u_sse2,immutable,ok,,
volk_8i_x2_add_saturated_8i,a_avx2,impl,ok,,0
volk_8i_x2_add_saturated_8i,a_avx512bw,impl,ok,,0
volk_8i_x2_add_saturated_8i,a_sse2,impl,ok,,0
volk_8i_x2_add_saturated_8i,generic,impl,ok,,0
volk_8i_x2_add_saturated_8i,u_avx2,impl,ok,,0
volk_8i_x2_add_saturated_8i,u_avx512bw,impl,ok,,0
volk_8i_x2_add_saturated_8i,u_sse2,impl,ok,,0
volk_8i_x2_add_saturated_8i,generic,misaligned,ok,,
volk_8i_x2_add_saturated_8i,u_avx2,misaligned,ok,,
volk_8i_x2_add_saturated_8i,u_avx512bw,misaligned,ok,,
volk_8i_x2_add_saturated_8i,u_sse2,misaligned,ok,,
volk_8ic_deinterleave_16i_x2,a_avx,canary,ok,,
volk_8ic_deinterleave_16i_x2,a_avx2,canary,ok,,
volk_8ic_deinterleave_16i_x2,a_sse4_1,canary,ok,,
volk_8ic_deinterleave_16i_x2,generic,canary,ok,,
volk_8ic_deinterleave_16i_x2,u_avx2,canary,ok,,
volk_8ic_deinterleave_16i_x2,a_avx,immutable,ok,,
volk_8ic_deinterleave_16i_x2,a_avx2,immutable,ok,,
volk_8ic_deinterleave_16i_x2,a_sse4_1,immutable,ok,,
volk_8ic_deinterleave_16i_x2,generic,immutable,ok,,
volk_8ic_deinterleave_16i_x2,u_avx2,immutable,ok,,
volk_8ic_deinterleave_16i_x2,a_avx,impl,ok,,0
volk_8ic_deinterleave_16i_x2,a_avx2,impl,ok,,0
volk_8ic_deinterleave_16i_x2,a_sse4_1,impl,ok,,0
volk_8ic_deinterleave_16i_x2,generic,impl,ok,,0
volk_8ic_deinterleave_16i_x2,u_avx2,impl,ok,,0
volk_8ic_deinterleave_16i_x2,generic,misaligned,ok,,
volk_8ic_deinterleave_16i_x2,u_avx2,misaligned,ok,,
volk_8ic_deinterleave_real_16i,a_avx,canary,ok,,
volk_8ic_deinterleave_real_16i,a_avx2,canary,ok,,
volk_8ic_deinterleave_real_16i,a_sse4_1,canary,ok,,
volk_8ic_deinterleave_real_16i,generic,canary,ok,,
volk_8ic_deinterleave_real_16i,u_avx2,canary,ok,,
volk_8ic_deinterleave_real_16i,a_avx,immutable,ok,,
volk_8ic_deinterleave_real_16i,a_avx2,immutable,ok,,
volk_8ic_deinterleave_real_16i,a_sse4_1,immutable,ok,,
volk_8ic_deinterleave_real_16i,generic,immutable,ok,,
volk_8ic_deinterleave_real_16i,u_avx2,immutable,ok,,
volk_8ic_deinterleave_real_16i,a_avx,impl,ok,,0
volk_8ic_deinterleave_real_16i,a_avx2,impl,ok,,0
volk_8ic_deinterleave_real_16i,a_sse4_1,impl,ok,,0
volk_8ic_deinterleave_real_16i,generic,impl,ok,,0
volk_8ic_deinterleave_real_16i,u_avx2,impl,ok,,0
volk_8ic_deinterleave_real_16i,generic,misaligned,ok,,
volk_8ic_deinterleave_real_16i,u_avx2,misaligned,ok,,
volk_8ic_deinterleave_real_8i,a_avx,canary,ok,,
volk_8ic_deinterleave_real_8i,a_avx2,canary,ok,,
volk_8ic_deinterleave_real_8i,a_ssse3,canary,ok,,
volk_8ic_deinterleave_real_8i,generic,canary,ok,,
volk_8ic_deinterleave_real_8i,u_avx2,canary,ok,,
volk_8ic_deinterleave_real_8i,a_avx,immutable,ok,,
volk_8ic_deinterleave_real_8i,a_avx2,immutable,ok,,
volk_8ic_deinterleave_real_8i,a_ssse3,immutable,ok,,
volk_8ic_deinterleave_real_8i,generic,immutable,ok,,
volk_8ic_deinterleave_real_8i,u_avx2,immutable,ok,,
volk_8ic_deinterleave_real_8i,a_avx,impl,ok,,0
volk_8ic_deinterleave_real_8i,a_avx2,impl,ok,,0
volk_8ic_deinterleave_real_8i,a_ssse3,impl,ok,,0
volk_8ic_deinterleave_real_8i,generic,impl,ok,,0
volk_8ic_deinterleave_real_8i,u_avx2,impl,ok,,0
volk_8ic_deinterleave_real_8i,generic,misaligned,ok,,
volk_8ic_deinterleave_real_8i,u_avx2,misaligned,ok,,
volk_8ic_s32f_deinterleave_32f_x2,a_avx2,canary,ok,,
volk_8ic_s32f_deinterleave_32f_x2,a_sse,canary,ok,,
volk_8ic_s32f_deinterleave_32f_x2,a_sse4_1,canary,ok,,
volk_8ic_s32f_deinterleave_32f_x2,generic,canary,ok,,
volk_8ic_s32f_deinterleave_32f_x2,u_avx2,canary,ok,,
volk_8ic_s32f_deinterleave_32f_x2,a_avx2,immutable,ok,,
volk_8ic_s32f_deinterleave_32f_x2,a_sse,immutable,ok,,
volk_8ic_s32f_deinterleave_32f_x2,a_sse4_1,immutable,ok,,
volk_8ic_s32f_deinterleave_32f_x2,generic,immutable,ok,,
volk_8ic_s32f_deinterleave_32f_x2,u_avx2,immutable,ok,,
volk_8ic_s32f_deinterleave_32f_x2,a_avx2,impl,ok,,0
volk_8ic_s32f_deinterleave_32f_x2,a_sse,impl,ok,,1.19e-07
volk_8ic_s32f_deinterleave_32f_x2,a_sse4_1,impl,ok,,0
volk_8ic_s32f_deinterleave_32f_x2,generic,impl,ok,,0
volk_8ic_s32f_deinterleave_32f_x2,u_avx2,impl,ok,,0
volk_8ic_s32f_deinterleave_32f_x2,generic,misaligned,ok,,
volk_8ic_s32f_deinterleave_32f_x2,u_avx2,misaligned,ok,,
volk_8ic_s32f_deinterleave_real_32f,a_avx2,canary,ok,,
volk_8ic_s32f_deinterleave_real_32f,a_sse,canary,ok,,
volk_8ic_s32f_deinterleave_real_32f,a_sse4_1,canary,ok,,
volk_8ic_s32f_deinterleave_real_32f,generic,canary,ok,,
volk_8ic_s32f_deinterleave_real_32f,u_avx2,canary,ok,,
volk_8ic_s32f_deinterleave_real_32f,a_avx2,immutable,ok,,
volk_8ic_s32f_deinterleave_real_32f,a_sse,immutable,ok,,
volk_8ic_s32f_deinterleave_real_32f,a_sse4_1,immutable,ok,,
volk_8ic_s32f_deinterleave_real_32f,generic,immutable,ok,,
volk_8ic_s32f_deinterleave_real_32f,u_avx2,immutable,ok,,
volk_8ic_s32f_deinterleave_real_32f,a_avx2,impl,ok,,0
volk_8ic_s32f_deinterleave_real_32f,a_sse,impl,ok,,0
volk_8ic_s32f_deinterleave_real_32f,a_sse4_1,impl,ok,,0
volk_8ic_s32f_deinterleave_real_32f,generic,impl,ok,,0
volk_8ic_s32f_deinterleave_real_32f,u_avx2,impl,ok,,0
volk_8ic_s32f_deinterleave_real_32f,generic,misaligned,ok,,
volk_8ic_s32f_deinterleave_real_32f,u_avx2,misaligned,ok,,
volk_8ic_x2_multiply_conjugate_16ic,a_avx2,canary,ok,,
volk_8ic_x2_multiply_conjugate_16ic,a_sse4_1,canary,ok,,
volk_8ic_x2_multiply_conjugate_16ic,generic,canary,ok,,
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,canary,ok,,
volk_8ic_x2_multiply_conjugate_16ic,a_avx2,immutable,ok,,
volk_8ic_x2_multiply_conjugate_16ic,a_sse4_1,immutable,ok,,
volk_8ic_x2_multiply_conjugate_16ic,generic,immutable,ok,,
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,immutable,ok,,
volk_8ic_x2_multiply_conjugate_16ic,a_avx2,impl,ok,,0
volk_8ic_x2_multiply_conjugate_16ic,a_sse4_1,impl,ok,,0
volk_8ic_x2_multiply_conjugate_16ic,generic,impl,ok,,0
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,impl,ok,,0
volk_8ic_x2_multiply_conjugate_16ic,generic,misaligned,ok,,
volk_8ic_x2_multiply_conjugate_16ic,u_avx2,misaligned,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_avx2,canary,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_sse4_1,canary,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,canary,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,canary,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_avx2,immutable,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_sse4_1,immutable,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,immutable,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,immutable,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_avx2,impl,ok,,1.1e-07
volk_8ic_x2_s32f_multiply_conjugate_32fc,a_sse4_1,impl,ok,,1.1e-07
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,impl,ok,,0
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,impl,ok,,1.1e-07
volk_8ic_x2_s32f_multiply_conjugate_32fc,generic,misaligned,ok,,
volk_8ic_x2_s32f_multiply_conjugate_32fc,u_avx2,misaligned,ok,,
volk_8u_conv_k7_r2puppet_8u,-,canary,skip,,
volk_8u_conv_k7_r2puppet_8u,-,immutable,skip,,
volk_8u_conv_k7_r2puppet_8u,avx2,impl,ok,,0
volk_8u_conv_k7_r2puppet_8u,generic,impl,ok,,0
volk_8u_conv_k7_r2puppet_8u,spiral,impl,ok,,0
volk_8u_conv_k7_r2puppet_8u,-,misaligned,skip,,
volk_8u_x2_add_saturated_8u,a_avx2,canary,ok,,
volk_8u_x2_add_saturated_8u,a_avx512bw,canary,ok,,
volk_8u_x2_add_saturated_8u,a_sse2,canary,ok,,
volk_8u_x2_add_saturated_8u,generic,canary,ok,,
volk_8u_x2_add_saturated_8u,u_avx2,canary,ok,,
volk_8u_x2_add_saturated_8u,u_avx512bw,canary,ok,,
volk_8u_x2_add_saturated_8u,u_sse2,canary,ok,,
volk_8u_x2_add_saturated_8u,a_avx2,immutable,ok,,
volk_8u_x2_add_saturated_8u,a_avx512bw,immutable,ok,,
volk_8u_x2_add_saturated_8u,a_sse2,immutable,ok,,
volk_8u_x2_add_saturated_8u,generic,immutable,ok,,
volk_8u_x2_add_saturated_8u,u_avx2,immutable,ok,,
volk_8u_x2_add_saturated_8u,u_avx512bw,immutable,ok,,
volk_8u_x2_add_saturated_8u,u_sse2,immutable,ok,,
volk_8u_x2_add_saturated_8u,a_avx2,impl,ok,,0
volk_8u_x2_add_saturated_8u,a_avx512bw,impl,ok,,0
volk_8u_x2_add_saturated_8u,a_sse2,impl,ok,,0
volk_8u_x2_add_saturated_8u,generic,impl,ok,,0
volk_8u_x2_add_saturated_8u,u_avx2,impl,ok,,0
volk_8u_x2_add_saturated_8u,u_avx512bw,impl,ok,,0
volk_8u_x2_add_saturated_8u,u_sse2,impl,ok,,0
volk_8u_x2_add_saturated_8u,generic,misaligned,ok,,
volk_8u_x2_add_saturated_8u,u_avx2,misaligned,ok,,
volk_8u_x2_add_saturated_8u,u_avx512bw,misaligned,ok,,
volk_8u_x2_add_saturated_8u,u_sse2,misaligned,ok,,
volk_8u_x2_encodeframepolar_8u,-,canary,skip,no-qa-entry,
volk_8u_x2_encodeframepolar_8u,-,immutable,skip,no-qa-entry,
volk_8u_x2_encodeframepolar_8u,-,misaligned,skip,no-qa-entry,
volk_8u_x2_encodeframepolar_8u,-,sweep,skip,no-qa-entry,
volk_8u_x3_encodepolar_8u_x2,-,canary,skip,no-qa-entry,
volk_8u_x3_encodepolar_8u_x2,-,immutable,skip,no-qa-entry,
volk_8u_x3_encodepolar_8u_x2,-,misaligned,skip,no-qa-entry,
volk_8u_x3_encodepolar_8u_x2,-,sweep,skip,no-qa-entry,
volk_8u_x3_encodepolarpuppet_8u,-,canary,skip,,
volk_8u_x3_encodepolarpuppet_8u,-,immutable,skip,,
volk_8u_x3_encodepolarpuppet_8u,a_avx2,impl,ok,,0
volk_8u_x3_encodepolarpuppet_8u,a_ssse3,impl,ok,,0
volk_8u_x3_encodepolarpuppet_8u,generic,impl,ok,,0
volk_8u_x3_encodepolarpuppet_8u,u_avx2,impl,ok,,0
volk_8u_x3_encodepolarpuppet_8u,u_ssse3,impl,ok,,0
volk_8u_x3_encodepolarpuppet_8u,-,misaligned,skip,,
volk_8u_x4_conv_k7_r2_8u,-,canary,skip,no-qa-entry,
volk_8u_x4_conv_k7_r2_8u,-,immutable,skip,no-qa-entry,
volk_8u_x4_conv_k7_r2_8u,-,misaligned,skip,no-qa-entry,
volk_8u_x4_conv_k7_r2_8u,-,sweep,skip,no-qa-entry,
